 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 121;1612010 992       ;      3.707,39 ;      3.707,39 ;          0,00               
 121;1612010 995       ;    504.789,41 ;    504.789,41 ;          0,00               
 121;1612010 996       ;    165.586,13 ;    165.586,13 ;          0,00               
 121;1612010 997       ;        122,23 ;        122,23 ;          0,00               
 121;1612099 961       ;     10.203,46 ;     10.203,46 ;          0,00               
 121;  SUBTOTAIS       ;  4.676.517,63 ;  4.676.197,24 ;        320,39               
 121;     TOTAIS       ;  5.925.524,14 ;  5.926.664,74 ;      1.140,60-              
                                                                                     
 124;1612010 131       ; 46.187.143,62 ; 46.184.153,96 ;      2.989,66               
 124;1612010 133       ;  1.690.434,28 ;  1.689.885,73 ;        548,55               
 124;1612010 134       ;  3.706.433,91 ;  3.719.818,27 ;     13.384,36-              
 124;1612010 135       ;  1.068.707,00 ;  1.068.852,40 ;        145,40-              
 124;1612010 136       ;    274.414,74 ;    274.618,36 ;        203,62-              
 124;1612010 137       ;    999.259,62 ;  1.013.333,33 ;     14.073,71-              
 124;1612010 138       ;    611.762,90 ;    601.410,29 ;     10.352,61               
 124;1612010 141       ;      4.909,16 ;      4.909,16 ;          0,00               
 124;1612099 174       ;  1.933.042,54 ;  1.933.048,15 ;          5,61-              
 124;  SUBTOTAIS       ; 56.476.107,77 ; 56.490.029,65 ;     13.921,88-              
 124;1612010 987       ; 21.553.742,29 ; 21.552.923,05 ;        819,24               
 124;1612010 988       ;    592.173,90 ;    592.173,90 ;          0,00               
 124;1612010 989       ;    101.028,83 ;    101.028,83 ;          0,00               
 124;1612010 990       ;     33.750,27 ;     33.750,27 ;          0,00               
 124;1612010 991       ;     74.410,46 ;     74.729,94 ;        319,48-              
 124;1612010 992       ;     12.012,80 ;     12.012,80 ;          0,00               
 124;1612010 995       ;    731.341,52 ;    731.341,52 ;          0,00               
 124;1612010 996       ;    234.142,50 ;    234.142,50 ;          0,00               
 124;1612010 997       ;        207,42 ;        207,42 ;          0,00               
 124;1612099 961       ;    738.093,58 ;    738.528,91 ;        435,33-              
 124;  SUBTOTAIS       ; 24.070.903,57 ; 24.070.839,14 ;         64,43               
 124;     TOTAIS       ; 32.405.204,20 ; 32.419.190,51 ;     13.986,31-              
                                                                                     
 125;1612010 131       ;  7.376.686,61 ;  7.378.410,02 ;      1.723,41-              
 125;1612010 133       ;    579.380,24 ;    579.380,24 ;          0,00               
 125;1612010 134       ;  1.097.288,46 ;  1.099.759,64 ;      2.471,18-              
 125;1612010 135       ;    165.526,14 ;    165.302,31 ;        223,83               
 125;1612010 136       ;    466.875,89 ;    466.875,89 ;          0,00               
 125;1612010 137       ;    133.457,49 ;    134.899,48 ;      1.441,99-              
 125;1612010 138       ;     72.788,05 ;     71.713,45 ;      1.074,60               
 125;1612010 141       ;      1.055,18 ;      1.055,18 ;          0,00               
 125;1612040 038       ;     95.508,81 ;     95.508,81 ;          0,00               
 125;1612099 174       ;    512.910,64 ;    512.910,64 ;          0,00               
 125;  SUBTOTAIS       ; 10.501.477,51 ; 10.505.815,66 ;      4.338,15-              
 125;1612010 987       ;  3.615.996,98 ;  3.612.854,16 ;      3.142,82               
 125;1612010 988       ;    157.310,78 ;    157.310,78 ;          0,00               
 125;1612010 989       ;     13.121,68 ;     13.121,68 ;          0,00               
 125;1612010 990       ;    171.408,06 ;    171.408,06 ;          0,00               
 125;1612010 991       ;      9.559,10 ;      9.559,10 ;          0,00               
 125;1612010 992       ;      2.030,73 ;      2.030,73 ;          0,00               
 125;1612010 995       ;    197.846,93 ;    197.846,93 ;          0,00               
 125;1612010 996       ;    108.853,27 ;    108.848,65 ;          4,62               
 125;1612010 997       ;         49,11 ;         49,11 ;          0,00               
 125;1612040 982       ;      6.164,81 ;      6.164,81 ;          0,00               
 125;1612099 961       ;    167.667,66 ;    167.667,66 ;          0,00               
 125;  SUBTOTAIS       ;  4.450.009,11 ;  4.446.861,67 ;      3.147,44               
 125;     TOTAIS       ;  6.051.468,40 ;  6.058.953,99 ;      7.485,59-              
                                                                                     
 127;1612010 131       ; 22.000.417,70 ; 22.010.298,48 ;      9.880,78-              
 127;1612010 133       ;  1.313.119,24 ;  1.313.547,06 ;        427,82-              
 127;1612010 134       ;  2.628.407,12 ;  2.628.667,31 ;        260,19-              
 127;1612010 135       ;    335.740,73 ;    334.360,01 ;      1.380,72               
 127;1612010 136       ;    336.756,43 ;    336.498,08 ;        258,35               
 127;1612010 137       ;    229.029,07 ;    229.337,49 ;        308,42-              
 127;1612010 138       ;    243.073,43 ;    240.329,51 ;      2.743,92               
 127;1612010 141       ;      9.021,47 ;      9.021,47 ;          0,00               
 127;1612099 174       ;    382.540,62 ;    382.248,74 ;        291,88               
 127;  SUBTOTAIS       ; 27.478.105,81 ; 27.484.308,15 ;      6.202,34-              
 127;1612010 987       ; 10.701.126,57 ; 10.701.835,61 ;        709,04-              
 127;1612010 988       ;    404.714,51 ;    404.714,51 ;          0,00               
 127;1612010 989       ;     32.434,18 ;     32.434,18 ;          0,00               
 127;1612010 990       ;     28.582,11 ;     28.582,11 ;          0,00               
 127;1612010 991       ;     16.800,81 ;     16.800,81 ;          0,00               
 127;1612010 992       ;      8.748,85 ;      8.748,85 ;          0,00               
 127;1612010 995       ;    644.541,29 ;    644.476,44 ;         64,85               
 127;1612010 996       ;    217.521,67 ;    217.302,25 ;        219,42               
 127;1612010 997       ;        517,31 ;        517,31 ;          0,00               
 127;1612099 961       ;    132.415,65 ;    132.415,65 ;          0,00               
 127;  SUBTOTAIS       ; 12.187.402,95 ; 12.187.827,72 ;        424,77-              
 127;     TOTAIS       ; 15.290.702,86 ; 15.296.480,43 ;      5.777,57-              
                                                                                     
 130;1612010 131       ;  7.835.437,84 ;  7.834.708,15 ;        729,69               
 130;1612010 133       ;    893.667,03 ;    893.829,84 ;        162,81-              
 130;1612010 134       ;  1.124.355,25 ;  1.124.897,19 ;        541,94-              
 130;1612010 135       ;    298.131,96 ;    297.435,37 ;        696,59               
 130;1612010 136       ;      7.388,74 ;      7.388,74 ;          0,00               
 130;1612010 137       ;    300.381,77 ;    300.381,77 ;          0,00               
 130;1612010 138       ;    116.815,95 ;    115.434,37 ;      1.381,58               
 130;1612010 141       ;     13.949,24 ;     14.022,15 ;         72,91-              
 130;1612099 174       ;  1.494.151,24 ;  1.494.151,80 ;          0,56-              
 130;  SUBTOTAIS       ; 12.084.279,02 ; 12.082.249,38 ;      2.029,64               
 130;1612010 987       ;  3.006.414,56 ;  3.005.723,95 ;        690,61               
 130;1612010 988       ;    209.099,64 ;    209.099,64 ;          0,00               
 130;1612010 989       ;     26.943,02 ;     26.943,02 ;          0,00               
 130;1612010 990       ;        215,67 ;        215,67 ;          0,00               
 130;1612010 991       ;     21.440,69 ;     21.440,69 ;          0,00               
 130;1612010 992       ;      3.518,83 ;      3.518,83 ;          0,00               
 130;1612010 995       ;    359.196,24 ;    359.195,04 ;          1,20               
 130;1612010 996       ;    212.673,92 ;    212.673,92 ;          0,00               
 130;1612010 997       ;        844,80 ;        844,80 ;          0,00               
 130;1612099 961       ;    564.990,85 ;    564.990,85 ;          0,00               
 130;  SUBTOTAIS       ;  4.405.338,22 ;  4.404.646,41 ;        691,81               
 130;     TOTAIS       ;  7.678.940,80 ;  7.677.602,97 ;      1.337,83               
                                                                                     
 133;1612010 131       ; 16.398.898,91 ; 16.397.263,01 ;      1.635,90               
 133;1612010 133       ;  2.256.197,41 ;  2.255.967,05 ;        230,36               
 133;1612010 134       ;  2.580.745,58 ;  2.582.534,41 ;      1.788,83-              
 133;1612010 135       ;    346.380,34 ;    346.457,45 ;         77,11-              
 133;1612010 136       ;    935.932,23 ;    936.625,59 ;        693,36-              
 133;1612010 137       ;    359.130,89 ;    360.436,22 ;      1.305,33-              
 133;1612010 138       ;    200.817,23 ;    197.190,60 ;      3.626,63               
 133;1612010 141       ;      5.351,94 ;      5.351,94 ;          0,00               
 133;1612040 032       ;      4.611,54 ;      4.611,54 ;          0,00               
 133;1612040 038       ;     82.597,80 ;     82.597,80 ;          0,00               
 133;1612040 039       ;     48.210,90 ;     48.210,90 ;          0,00               
 133;1612099 174       ;  1.310.535,55 ;  1.310.535,55 ;          0,00               
 133;  SUBTOTAIS       ; 24.529.410,32 ; 24.527.782,06 ;      1.628,26               
 133;1612010 987       ;  7.485.010,35 ;  7.484.731,19 ;        279,16               
 133;1612010 988       ;    388.806,21 ;    388.806,21 ;          0,00               
 133;1612010 989       ;     31.752,41 ;     31.752,41 ;          0,00               
 133;1612010 990       ;    359.638,18 ;    359.638,18 ;          0,00               
 133;1612010 991       ;     27.739,04 ;     27.739,04 ;          0,00               
 133;1612010 992       ;      4.733,66 ;      4.733,66 ;          0,00               
 133;1612010 995       ;  1.068.266,48 ;  1.068.266,48 ;          0,00               
 133;1612010 996       ;    221.344,61 ;    221.344,61 ;          0,00               
 133;1612010 997       ;        284,28 ;        284,28 ;          0,00               
 133;1612040 980       ;      2.997,83 ;      2.997,83 ;          0,00               
 133;1612040 982       ;     26.992,58 ;     26.992,58 ;          0,00               
 133;1612040 985       ;        329,23 ;        329,23 ;          0,00               
 133;1612099 961       ;    463.524,24 ;    463.524,24 ;          0,00               
 133;  SUBTOTAIS       ; 10.081.419,10 ; 10.081.139,94 ;        279,16               
 133;     TOTAIS       ; 14.447.991,22 ; 14.446.642,12 ;      1.349,10               
                                                                                     
 134;1612010 131       ; 36.657.439,38 ; 36.657.542,76 ;        103,38-              
 134;1612010 133       ;  1.848.531,39 ;  1.848.508,73 ;         22,66               
 134;1612010 134       ;  4.555.433,83 ;  4.558.883,23 ;      3.449,40-              
 134;1612010 135       ;    714.858,24 ;    713.742,69 ;      1.115,55               
 134;1612010 136       ;  2.045.260,76 ;  2.041.529,72 ;      3.731,04               
 134;1612010 137       ;    382.391,66 ;    388.042,45 ;      5.650,79-              
 134;1612010 138       ;    442.881,62 ;    431.107,82 ;     11.773,80               
 134;1612010 141       ;      1.714,90 ;      1.714,90 ;          0,00               
 134;1612099 174       ;  1.744.994,02 ;  1.744.994,02 ;          0,00               
 134;  SUBTOTAIS       ; 48.393.505,80 ; 48.386.066,32 ;      7.439,48               
 134;1612010 987       ; 17.543.101,62 ; 17.543.316,66 ;        215,04-              
 134;1612010 988       ;    704.806,32 ;    704.806,32 ;          0,00               
 134;1612010 989       ;     69.502,16 ;     69.502,16 ;          0,00               
 134;1612010 990       ;    326.095,57 ;    326.140,49 ;         44,92-              
 134;1612010 991       ;     28.590,75 ;     28.590,75 ;          0,00               
 134;1612010 992       ;      8.985,51 ;      8.985,51 ;          0,00               
 134;1612010 995       ;    894.602,37 ;    894.602,37 ;          0,00               
 134;1612010 996       ;    154.770,41 ;    154.516,66 ;        253,75               
 134;1612010 997       ;         84,71 ;         84,71 ;          0,00               
 134;1612099 961       ;    574.480,41 ;    574.480,41 ;          0,00               
 134;  SUBTOTAIS       ; 20.305.019,83 ; 20.305.026,04 ;          6,21-              
 134;     TOTAIS       ; 28.088.485,97 ; 28.081.040,28 ;      7.445,69               
                                                                                     
 139;1612010 131       ; 21.333.509,43 ; 21.330.982,67 ;      2.526,76               
 139;1612010 133       ;  1.624.152,88 ;  1.624.152,88 ;          0,00               
 139;1612010 134       ;  2.590.941,27 ;  2.598.750,97 ;      7.809,70-              
 139;1612010 135       ;    359.533,51 ;    359.638,16 ;        104,65-              
 139;1612010 136       ;     93.056,45 ;     93.056,45 ;          0,00               
 139;1612010 137       ;    575.759,59 ;    578.979,92 ;      3.220,33-              
 139;1612010 138       ;    244.494,94 ;    239.389,54 ;      5.105,40               
 139;1612010 141       ;      4.031,39 ;      4.031,39 ;          0,00               
 139;1612099 174       ;  1.155.323,45 ;  1.155.081,20 ;        242,25               
 139;  SUBTOTAIS       ; 27.980.802,91 ; 27.984.063,18 ;      3.260,27-              
 139;1612010 987       ;  9.731.868,98 ;  9.730.508,33 ;      1.360,65               
 139;1612010 988       ;    474.951,19 ;    474.951,19 ;          0,00               
 139;1612010 989       ;     33.810,93 ;     33.810,93 ;          0,00               
 139;1612010 990       ;     13.387,01 ;     13.387,01 ;          0,00               
 139;1612010 991       ;     43.532,94 ;     43.532,94 ;          0,00               
 139;1612010 992       ;      5.371,67 ;      5.371,67 ;          0,00               
 139;1612010 995       ;    855.923,19 ;    855.767,96 ;        155,23               
 139;1612010 996       ;     95.043,43 ;     94.948,60 ;         94,83               
 139;1612010 997       ;        222,29 ;        222,29 ;          0,00               
 139;1612099 961       ;    413.668,06 ;    413.428,38 ;        239,68               
 139;  SUBTOTAIS       ; 11.667.779,69 ; 11.665.929,30 ;      1.850,39               
 139;     TOTAIS       ; 16.313.023,22 ; 16.318.133,88 ;      5.110,66-              
                                                                                     
 141;1612010 131       ; 29.648.133,67 ; 29.642.925,76 ;      5.207,91               
 141;1612010 133       ;  2.656.579,70 ;  2.655.897,96 ;        681,74               
 141;1612010 134       ;  3.704.668,69 ;  3.711.565,92 ;      6.897,23-              
 141;1612010 135       ;    601.102,16 ;    601.383,54 ;        281,38-              
 141;1612010 136       ;  1.023.515,43 ;  1.020.270,39 ;      3.245,04               
 141;1612010 137       ;    326.119,40 ;    336.647,82 ;     10.528,42-              
 141;1612010 138       ;    311.009,05 ;    305.118,87 ;      5.890,18               
 141;1612010 141       ;      1.525,90 ;      1.525,90 ;          0,00               
 141;1612040 038       ;  2.637.510,06 ;  2.636.430,56 ;      1.079,50               
 141;1612040 039       ;  2.550.284,35 ;  2.549.417,92 ;        866,43               
 141;1612060 146       ;    151.828,80 ;    151.828,80 ;          0,00               
 141;1612099 025       ;    259.826,10 ;    259.826,10 ;          0,00               
 141;1612099 027       ;    319.964,21 ;    319.964,21 ;          0,00               
 141;1612099 174       ;  2.897.357,56 ;  2.898.098,21 ;        740,65-              
 141;1612099 196       ;    171.658,73 ;    171.658,73 ;          0,00               
 141;  SUBTOTAIS       ; 47.261.083,81 ; 47.262.560,69 ;      1.476,88-              
 141;1612010 987       ; 11.361.393,26 ; 11.361.149,26 ;        244,00               
 141;1612010 988       ;    616.859,52 ;    616.859,52 ;          0,00               
 141;1612010 989       ;     55.645,43 ;     55.645,43 ;          0,00               
 141;1612010 990       ;    319.333,03 ;    319.333,03 ;          0,00               
 141;1612010 991       ;     24.136,22 ;     24.136,22 ;          0,00               
 141;1612010 992       ;      5.606,95 ;      5.606,95 ;          0,00               
 141;1612010 995       ;    900.851,52 ;    900.851,52 ;          0,00               
 141;1612010 996       ;  2.223.749,18 ;  2.227.367,63 ;      3.618,45-              
 141;1612010 997       ;         69,49 ;         69,49 ;          0,00               
 141;1612040 980       ;    359.756,88 ;    359.756,88 ;          0,00               
 141;1612040 982       ;    476.125,16 ;    476.125,16 ;          0,00               
 141;1612099 961       ;  1.350.366,36 ;  1.350.241,11 ;        125,25               
 141;1612099 999       ;    148.726,28 ;    148.726,28 ;          0,00               
 141;1612099 933       ;     62.675,93 ;     62.675,93 ;          0,00               
 141;  SUBTOTAIS       ; 17.905.295,21 ; 17.908.544,41 ;      3.249,20-              
 141;     TOTAIS       ; 29.355.788,60 ; 29.354.016,28 ;      1.772,32               
                                                                                     
 142;1612010 131       ; 22.098.416,43 ; 22.090.787,49 ;      7.628,94               
 142;1612010 133       ;  1.294.152,11 ;  1.293.356,39 ;        795,72               
 142;1612010 134       ;  2.630.307,92 ;  2.630.988,20 ;        680,28-              
 142;1612010 135       ;    484.456,59 ;    484.452,65 ;          3,94               
 142;1612010 136       ;    334.659,95 ;    334.026,46 ;        633,49               
 142;1612010 137       ;    325.137,82 ;    328.655,89 ;      3.518,07-              
 142;1612010 138       ;    267.289,00 ;    261.837,90 ;      5.451,10               
 142;1612010 141       ;      1.475,52 ;      1.475,52 ;          0,00               
 142;1612099 174       ;  1.658.647,63 ;  1.658.270,45 ;        377,18               
 142;  SUBTOTAIS       ; 29.094.542,97 ; 29.083.850,95 ;     10.692,02               
 142;1612010 987       ; 10.377.908,06 ; 10.377.663,91 ;        244,15               
 142;1612010 988       ;    384.875,84 ;    384.875,84 ;          0,00               
 142;1612010 989       ;     44.820,18 ;     44.820,18 ;          0,00               
 142;1612010 990       ;     28.236,90 ;     28.236,90 ;          0,00               
 142;1612010 991       ;     24.287,93 ;     24.287,93 ;          0,00               
 142;1612010 992       ;      7.316,58 ;      7.316,58 ;          0,00               
 142;1612010 995       ;    559.387,78 ;    559.387,78 ;          0,00               
 142;1612010 996       ;    101.681,15 ;    101.681,15 ;          0,00               
 142;1612010 997       ;         38,78 ;         38,78 ;          0,00               
 142;1612099 961       ;    661.558,72 ;    661.558,72 ;          0,00               
 142;  SUBTOTAIS       ; 12.190.111,92 ; 12.189.867,77 ;        244,15               
 142;     TOTAIS       ; 16.904.431,05 ; 16.893.983,18 ;     10.447,87               
                                                                                     
 143;1612010 131       ; 27.763.239,28 ; 27.761.429,83 ;      1.809,45               
 143;1612010 133       ;    186.138,92 ;    186.138,92 ;          0,00               
 143;1612010 134       ;  2.890.593,46 ;  2.898.152,80 ;      7.559,34-              
 143;1612010 135       ;    363.333,80 ;    362.885,27 ;        448,53               
 143;1612010 136       ;     54.771,40 ;     54.771,40 ;          0,00               
 143;1612010 137       ;    370.834,14 ;    384.188,53 ;     13.354,39-              
 143;1612010 138       ;    416.026,66 ;    410.290,52 ;      5.736,14               
 143;1612010 141       ;      7.516,33 ;      7.516,33 ;          0,00               
 143;1612099 174       ;  1.882.881,40 ;  1.882.880,79 ;          0,61               
 143;  SUBTOTAIS       ; 33.935.335,39 ; 33.948.254,39 ;     12.919,00-              
 143;1612010 987       ; 12.461.393,81 ; 12.476.835,87 ;     15.442,06-              
 143;1612010 988       ;    508.037,19 ;    508.037,19 ;          0,00               
 143;1612010 989       ;     31.557,88 ;     31.557,88 ;          0,00               
 143;1612010 990       ;      4.560,47 ;      4.560,47 ;          0,00               
 143;1612010 991       ;     27.916,92 ;     27.916,92 ;          0,00               
 143;1612010 992       ;      6.681,04 ;      6.681,04 ;          0,00               
 143;1612010 995       ;     92.321,67 ;     92.321,67 ;          0,00               
 143;1612010 996       ;     35.326,68 ;     35.326,68 ;          0,00               
 143;1612010 997       ;        456,32 ;        456,32 ;          0,00               
 143;1612099 961       ;    676.470,98 ;    676.470,98 ;          0,00               
 143;  SUBTOTAIS       ; 13.844.722,96 ; 13.860.165,02 ;     15.442,06-              
 143;     TOTAIS       ; 20.090.612,43 ; 20.088.089,37 ;      2.523,06               
                                                                                     
 144;1612010 131       ; 23.353.136,01 ; 23.347.439,47 ;      5.696,54               
 144;1612010 133       ;    137.771,70 ;    137.771,70 ;          0,00               
 144;1612010 134       ;  3.038.928,56 ;  3.037.981,39 ;        947,17               
 144;1612010 135       ;    521.278,67 ;    521.583,03 ;        304,36-              
 144;1612010 136       ;    602.892,13 ;    601.736,83 ;      1.155,30               
 144;1612010 137       ;    452.800,87 ;    458.499,62 ;      5.698,75-              
 144;1612010 138       ;    282.907,51 ;    275.900,42 ;      7.007,09               
 144;1612010 141       ;      7.590,03 ;      7.590,03 ;          0,00               
 144;1612099 174       ;    744.819,05 ;    745.895,42 ;      1.076,37-              
 144;  SUBTOTAIS       ; 29.142.124,53 ; 29.134.397,91 ;      7.726,62               
 144;1612010 987       ; 10.102.368,43 ; 10.103.197,70 ;        829,27-              
 144;1612010 988       ;    448.473,57 ;    448.473,57 ;          0,00               
 144;1612010 989       ;     43.973,62 ;     43.973,62 ;          0,00               
 144;1612010 990       ;     58.558,20 ;     58.558,20 ;          0,00               
 144;1612010 991       ;     35.092,99 ;     34.798,41 ;        294,58               
 144;1612010 992       ;      3.727,05 ;      3.727,05 ;          0,00               
 144;1612010 995       ;     43.167,33 ;     43.167,33 ;          0,00               
 144;1612010 996       ;     61.486,20 ;     61.486,20 ;          0,00               
 144;1612010 997       ;        959,87 ;        959,87 ;          0,00               
 144;1612099 961       ;    279.683,77 ;    279.683,77 ;          0,00               
 144;  SUBTOTAIS       ; 11.077.491,03 ; 11.078.025,72 ;        534,69-              
 144;     TOTAIS       ; 18.064.633,50 ; 18.056.372,19 ;      8.261,31               
                                                                                     
 145;1612010 131       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;  SUBTOTAIS       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;1612010 987       ;     10.850,58 ;     10.850,58 ;          0,00               
 145;1612010 996       ;      3.058,30 ;      3.058,30 ;          0,00               
 145;  SUBTOTAIS       ;     13.908,88 ;     13.908,88 ;          0,00               
 145;     TOTAIS       ;     23.268,91 ;     23.290,55 ;         21,64-              
                                                                                     
 146;1612010 131       ; 13.885.242,65 ; 13.890.117,65 ;      4.875,00-              
 146;1612010 133       ;  2.005.357,29 ;  2.004.953,67 ;        403,62               
 146;1612010 134       ;  1.318.378,69 ;  1.319.837,08 ;      1.458,39-              
 146;1612010 135       ;    254.857,43 ;    255.089,07 ;        231,64-              
 146;1612010 136       ;    234.260,46 ;    233.477,17 ;        783,29               
 146;1612010 137       ;    226.097,99 ;    228.929,43 ;      2.831,44-              
 146;1612010 138       ;    143.915,41 ;    141.859,00 ;      2.056,41               
 146;1612010 141       ;      3.489,52 ;      3.489,52 ;          0,00               
 146;1612099 174       ;  1.171.085,62 ;  1.171.488,96 ;        403,34-              
 146;  SUBTOTAIS       ; 19.242.685,06 ; 19.249.241,55 ;      6.556,49-              
 146;1612010 987       ;  6.531.262,48 ;  6.531.034,14 ;        228,34               
 146;1612010 988       ;    218.020,26 ;    218.020,26 ;          0,00               
 146;1612010 989       ;     20.485,85 ;     20.485,85 ;          0,00               
 146;1612010 990       ;     80.862,71 ;     80.862,71 ;          0,00               
 146;1612010 991       ;     18.381,94 ;     18.381,94 ;          0,00               
 146;1612010 992       ;      3.832,77 ;      3.832,77 ;          0,00               
 146;1612010 995       ;    916.198,03 ;    916.198,03 ;          0,00               
 146;1612010 996       ;     90.331,85 ;     90.500,64 ;        168,79-              
 146;1612010 997       ;        239,68 ;        239,68 ;          0,00               
 146;1612099 961       ;    426.578,28 ;    426.578,28 ;          0,00               
 146;  SUBTOTAIS       ;  8.306.193,85 ;  8.306.134,30 ;         59,55               
 146;     TOTAIS       ; 10.936.491,21 ; 10.943.107,25 ;      6.616,04-              
                                                                                     
 148;1612010 131       ; 18.007.961,58 ; 18.008.677,16 ;        715,58-              
 148;1612010 133       ;  6.364.745,26 ;  6.364.619,84 ;        125,42               
 148;1612010 134       ;  2.002.747,76 ;  2.001.302,60 ;      1.445,16               
 148;1612010 135       ;    467.165,70 ;    466.961,53 ;        204,17               
 148;1612010 136       ;    769.532,75 ;    769.462,83 ;         69,92               
 148;1612010 137       ;    367.531,22 ;    373.188,09 ;      5.656,87-              
 148;1612010 138       ;    213.277,24 ;    209.031,64 ;      4.245,60               
 148;1612040 001       ;    649.282,12 ;    648.956,06 ;        326,06               
 148;1612040 038       ;  4.702.818,40 ;  4.701.828,13 ;        990,27               
 148;1612040 039       ;  2.417.020,64 ;  2.416.122,21 ;        898,43               
 148;1612040 046       ;  2.394.872,00 ;  2.394.872,00 ;          0,00               
 148;1612040 049       ;    423.059,00 ;    423.059,00 ;          0,00               
 148;1612040 050       ;    773.221,12 ;    773.221,12 ;          0,00               
 148;1612099 174       ;    825.560,73 ;    825.570,41 ;          9,68-              
 148;  SUBTOTAIS       ; 40.378.795,52 ; 40.376.872,62 ;      1.922,90               
 148;1612010 987       ;  6.242.006,86 ;  6.241.886,17 ;        120,69               
 148;1612010 988       ;    305.674,87 ;    305.674,87 ;          0,00               
 148;1612010 989       ;     42.332,27 ;     42.332,27 ;          0,00               
 148;1612010 990       ;    267.344,96 ;    267.344,96 ;          0,00               
 148;1612010 991       ;     19.288,83 ;     18.891,63 ;        397,20               
 148;1612010 992       ;      3.815,72 ;      3.815,72 ;          0,00               
 148;1612010 995       ;  2.466.394,30 ;  2.465.830,31 ;        563,99               
 148;1612010 996       ;  1.346.600,73 ;  1.346.156,13 ;        444,60               
 148;1612040 967       ;    140.386,38 ;    140.386,38 ;          0,00               
 148;1612040 971       ;    633.669,78 ;    633.669,78 ;          0,00               
 148;1612040 980       ;    230.200,31 ;    230.200,31 ;          0,00               
 148;1612040 982       ;    381.290,14 ;    381.290,14 ;          0,00               
 148;1612040 998       ;     29.001,16 ;     29.001,16 ;          0,00               
 148;1612099 961       ;    374.392,25 ;    374.224,67 ;        167,58               
 148;  SUBTOTAIS       ; 12.482.398,56 ; 12.480.704,50 ;      1.694,06               
 148;     TOTAIS       ; 27.896.396,96 ; 27.896.168,12 ;        228,84               
                                                                                     
 155;1612010 131       ;  2.753.097,14 ;  2.751.918,49 ;      1.178,65               
 155;1612010 133       ;  1.319.066,40 ;  1.318.883,20 ;        183,20               
 155;1612010 134       ;    452.269,47 ;    452.775,27 ;        505,80-              
 155;1612010 135       ;     99.974,57 ;     99.974,57 ;          0,00               
 155;1612010 137       ;     82.983,15 ;     82.978,59 ;          4,56               
 155;1612010 138       ;     75.743,41 ;     75.757,40 ;         13,99-              
 155;1612099 174       ;     48.917,10 ;     48.917,10 ;          0,00               
 155;  SUBTOTAIS       ;  4.832.051,24 ;  4.831.204,62 ;        846,62               
 155;1612010 987       ;  1.127.680,48 ;  1.127.680,48 ;          0,00               
 155;1612010 988       ;     65.038,29 ;     65.038,29 ;          0,00               
 155;1612010 989       ;      8.469,53 ;      8.469,53 ;          0,00               
 155;1612010 991       ;      6.018,06 ;      6.018,06 ;          0,00               
 155;1612010 992       ;      1.856,84 ;      1.856,84 ;          0,00               
 155;1612010 995       ;    637.178,93 ;    637.178,93 ;          0,00               
 155;1612010 996       ;    134.126,49 ;    134.126,49 ;          0,00               
 155;1612099 961       ;     23.264,84 ;     23.264,84 ;          0,00               
 155;  SUBTOTAIS       ;  2.003.633,46 ;  2.003.633,46 ;          0,00               
 155;     TOTAIS       ;  2.828.417,78 ;  2.827.571,16 ;        846,62               
                                                                                     
 161;1612010 131       ;  3.161.828,22 ;  3.161.738,34 ;         89,88               
 161;1612010 133       ;  1.379.345,88 ;  1.378.782,98 ;        562,90               
 161;1612010 134       ;    495.135,41 ;    494.751,84 ;        383,57               
 161;1612010 135       ;     92.100,91 ;     92.100,58 ;          0,33               
 161;1612010 136       ;     73.168,61 ;     71.503,00 ;      1.665,61               
 161;1612010 137       ;     95.034,76 ;     97.093,75 ;      2.058,99-              
 161;1612010 138       ;     43.977,79 ;     43.505,32 ;        472,47               
 161;1612099 174       ;    449.677,86 ;    449.652,34 ;         25,52               
 161;  SUBTOTAIS       ;  5.790.269,44 ;  5.789.128,15 ;      1.141,29               
 161;1612010 987       ;  1.116.798,50 ;  1.116.307,68 ;        490,82               
 161;1612010 988       ;     69.838,15 ;     69.838,15 ;          0,00               
 161;1612010 989       ;      7.254,82 ;      7.254,82 ;          0,00               
 161;1612010 990       ;      4.248,44 ;      4.248,44 ;          0,00               
 161;1612010 991       ;      7.438,27 ;      7.438,27 ;          0,00               
 161;1612010 992       ;      1.041,96 ;      1.041,96 ;          0,00               
 161;1612010 995       ;    577.376,10 ;    577.376,10 ;          0,00               
 161;1612010 996       ;    157.105,15 ;    157.105,15 ;          0,00               
 161;1612099 961       ;    265.387,75 ;    265.387,75 ;          0,00               
 161;  SUBTOTAIS       ;  2.206.489,14 ;  2.205.998,32 ;        490,82               
 161;     TOTAIS       ;  3.583.780,30 ;  3.583.129,83 ;        650,47               
                                                                                     
 163;1612010 131       ; 12.121.190,95 ; 12.117.680,71 ;      3.510,24               
 163;1612010 133       ;  1.771.768,80 ;  1.771.874,52 ;        105,72-              
 163;1612010 134       ;    943.166,86 ;    943.934,93 ;        768,07-              
 163;1612010 135       ;    683.649,23 ;    684.894,06 ;      1.244,83-              
 163;1612010 136       ;     59.849,10 ;     59.849,10 ;          0,00               
