 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 110;1612040 003       ;     80.000,00 ;     80.000,00 ;          0,00               
 110;1612040 035       ;    124.570,47 ;    126.850,02 ;      2.279,55-              
 110;1612040 038       ;  5.403.316,95 ;  5.403.987,21 ;        670,26-              
 110;1612040 039       ;  3.967.156,57 ;  3.966.542,40 ;        614,17               
 110;1612040 050       ;    488.125,07 ;    487.764,50 ;        360,57               
 110;1612099 174       ;  1.548.903,86 ;  1.549.422,27 ;        518,41-              
 110;1612099 194       ;     36.908,73 ;     36.908,73 ;          0,00               
 110;  SUBTOTAIS       ; 47.774.677,09 ; 47.782.276,78 ;      7.599,69-              
 110;1612010 987       ; 10.123.245,03 ; 10.123.160,77 ;         84,26               
 110;1612010 988       ;    527.729,85 ;    527.729,85 ;          0,00               
 110;1612010 989       ;     62.070,00 ;     62.070,00 ;          0,00               
 110;1612010 990       ;     94.017,81 ;     94.017,81 ;          0,00               
 110;1612010 991       ;     34.244,65 ;     34.244,65 ;          0,00               
 110;1612010 992       ;     20.176,84 ;     20.176,84 ;          0,00               
 110;1612010 995       ;    429.164,30 ;    429.159,86 ;          4,44               
 110;1612010 996       ;  1.329.589,42 ;  1.329.293,27 ;        296,15               
 110;1612010 997       ;        418,29 ;        418,29 ;          0,00               
 110;1612040 980       ;    190.683,03 ;    190.683,03 ;          0,00               
 110;1612040 981       ;     15.141,53 ;     15.141,53 ;          0,00               
 110;1612040 982       ;    217.042,13 ;    217.042,13 ;          0,00               
 110;1612099 961       ;    543.081,25 ;    543.045,64 ;         35,61               
 110;1612099 935       ;     10.080,17 ;     10.080,17 ;          0,00               
 110;  SUBTOTAIS       ; 13.596.684,30 ; 13.596.263,84 ;        420,46               
 110;     TOTAIS       ; 34.177.992,79 ; 34.186.012,94 ;      8.020,15-              
                                                                                     
 113;1612010 131       ; 20.570.228,14 ; 20.569.543,04 ;        685,10               
 113;1612010 133       ;    589.548,39 ;    589.548,39 ;          0,00               
 113;1612010 134       ;  2.348.994,50 ;  2.339.142,21 ;      9.852,29               
 113;1612010 135       ;    446.424,34 ;    446.034,91 ;        389,43               
 113;1612010 136       ;    866.156,59 ;    864.087,34 ;      2.069,25               
 113;1612010 137       ;    222.046,13 ;    222.767,03 ;        720,90-              
 113;1612010 138       ;    371.435,18 ;    368.381,38 ;      3.053,80               
 113;1612010 140       ;      1.743,80 ;      1.743,80 ;          0,00               
 113;1612010 141       ;      8.229,65 ;      8.229,65 ;          0,00               
 113;1612099 174       ;  1.181.676,27 ;  1.181.678,99 ;          2,72-              
 113;  SUBTOTAIS       ; 26.606.482,99 ; 26.591.156,74 ;     15.326,25               
 113;1612010 987       ;  9.969.000,45 ;  9.970.076,86 ;      1.076,41-              
 113;1612010 988       ;    394.079,73 ;    394.079,73 ;          0,00               
 113;1612010 989       ;     43.536,23 ;     43.536,23 ;          0,00               
 113;1612010 990       ;    132.633,60 ;    132.633,60 ;          0,00               
 113;1612010 991       ;     16.250,97 ;     16.250,97 ;          0,00               
 113;1612010 992       ;     11.434,48 ;     11.434,48 ;          0,00               
 113;1612010 994       ;         54,31 ;         54,31 ;          0,00               
 113;1612010 995       ;    276.625,34 ;    276.625,34 ;          0,00               
 113;1612010 996       ;    288.440,69 ;    288.426,16 ;         14,53               
 113;1612010 997       ;      1.547,84 ;      1.547,84 ;          0,00               
 113;1612099 961       ;    504.551,91 ;    504.551,91 ;          0,00               
 113;  SUBTOTAIS       ; 11.638.155,55 ; 11.639.217,43 ;      1.061,88-              
 113;     TOTAIS       ; 14.968.327,44 ; 14.951.939,31 ;     16.388,13               
                                                                                     
 121;1612010 131       ;  8.419.770,59 ;  8.420.239,07 ;        468,48-              
 121;1612010 133       ;    906.412,53 ;    906.412,53 ;          0,00               
 121;1612010 134       ;    611.803,19 ;    613.055,73 ;      1.252,54-              
 121;1612010 135       ;    433.503,40 ;    433.503,40 ;          0,00               
 121;1612010 136       ;     25.434,11 ;     25.434,11 ;          0,00               
 121;1612010 137       ;    115.680,53 ;    115.680,53 ;          0,00               
 121;1612010 138       ;    142.571,20 ;    141.865,62 ;        705,58               
 121;1612010 141       ;      3.103,24 ;      3.103,24 ;          0,00               
 121;1612099 174       ;     49.165,00 ;     49.165,00 ;          0,00               
 121;  SUBTOTAIS       ; 10.707.443,79 ; 10.708.459,23 ;      1.015,44-              
 121;1612010 987       ;  3.877.299,48 ;  3.876.979,09 ;        320,39               
 121;1612010 988       ;     96.290,65 ;     96.290,65 ;          0,00               
 121;1612010 989       ;     42.300,00 ;     42.300,00 ;          0,00               
 121;1612010 990       ;      1.050,34 ;      1.050,34 ;          0,00               
 121;1612010 991       ;      8.373,08 ;      8.373,08 ;          0,00               
 121;1612010 992       ;      5.701,11 ;      5.701,11 ;          0,00               
 121;1612010 995       ;    504.789,41 ;    504.789,41 ;          0,00               
 121;1612010 996       ;    165.296,31 ;    165.296,31 ;          0,00               
 121;1612010 997       ;        122,23 ;        122,23 ;          0,00               
 121;1612099 961       ;     10.203,46 ;     10.203,46 ;          0,00               
 121;  SUBTOTAIS       ;  4.711.426,07 ;  4.711.105,68 ;        320,39               
 121;     TOTAIS       ;  5.996.017,72 ;  5.997.353,55 ;      1.335,83-              
                                                                                     
 124;1612010 131       ; 46.702.979,65 ; 46.700.280,16 ;      2.699,49               
 124;1612010 133       ;  1.687.624,10 ;  1.688.164,76 ;        540,66-              
 124;1612010 134       ;  3.736.072,85 ;  3.748.276,23 ;     12.203,38-              
 124;1612010 135       ;  1.102.712,46 ;  1.102.857,86 ;        145,40-              
 124;1612010 136       ;    280.125,72 ;    280.329,34 ;        203,62-              
 124;1612010 137       ;    997.460,76 ;  1.011.534,47 ;     14.073,71-              
 124;1612010 138       ;    818.975,31 ;    819.012,94 ;         37,63-              
 124;1612010 141       ;      4.913,33 ;      4.913,33 ;          0,00               
 124;1612099 174       ;  1.933.044,14 ;  1.933.049,75 ;          5,61-              
 124;  SUBTOTAIS       ; 57.263.908,32 ; 57.288.418,84 ;     24.510,52-              
 124;1612010 987       ; 21.837.392,42 ; 21.836.573,18 ;        819,24               
 124;1612010 988       ;    603.233,61 ;    603.233,61 ;          0,00               
 124;1612010 989       ;    106.958,32 ;    106.958,32 ;          0,00               
 124;1612010 990       ;     34.412,28 ;     34.412,28 ;          0,00               
 124;1612010 991       ;     74.297,70 ;     74.617,18 ;        319,48-              
 124;1612010 992       ;     25.368,94 ;     25.368,94 ;          0,00               
 124;1612010 995       ;    731.289,96 ;    731.289,96 ;          0,00               
 124;1612010 996       ;    233.639,42 ;    233.639,42 ;          0,00               
 124;1612010 997       ;        201,35 ;        201,35 ;          0,00               
 124;1612099 961       ;    738.053,26 ;    738.488,59 ;        435,33-              
 124;  SUBTOTAIS       ; 24.384.847,26 ; 24.384.782,83 ;         64,43               
 124;     TOTAIS       ; 32.879.061,06 ; 32.903.636,01 ;     24.574,95-              
                                                                                     
 125;1612010 131       ;  7.672.390,92 ;  7.674.164,35 ;      1.773,43-              
 125;1612010 133       ;    578.973,94 ;    579.016,18 ;         42,24-              
 125;1612010 134       ;  1.083.230,44 ;  1.085.914,17 ;      2.683,73-              
 125;1612010 135       ;    169.742,99 ;    169.519,16 ;        223,83               
 125;1612010 136       ;    466.875,89 ;    466.875,89 ;          0,00               
 125;1612010 137       ;    121.207,64 ;    122.649,63 ;      1.441,99-              
 125;1612010 138       ;    118.032,31 ;    118.013,18 ;         19,13               
 125;1612010 141       ;      1.055,18 ;      1.055,18 ;          0,00               
 125;1612040 038       ;     90.445,06 ;     90.445,06 ;          0,00               
 125;1612099 174       ;    512.910,64 ;    512.910,64 ;          0,00               
 125;  SUBTOTAIS       ; 10.814.865,01 ; 10.820.563,44 ;      5.698,43-              
 125;1612010 987       ;  3.844.917,64 ;  3.841.774,82 ;      3.142,82               
 125;1612010 988       ;    158.958,74 ;    158.958,74 ;          0,00               
 125;1612010 989       ;     13.465,56 ;     13.465,56 ;          0,00               
 125;1612010 990       ;    171.408,06 ;    171.408,06 ;          0,00               
 125;1612010 991       ;      8.718,73 ;      8.718,73 ;          0,00               
 125;1612010 992       ;      4.866,79 ;      4.866,79 ;          0,00               
 125;1612010 995       ;    197.812,23 ;    197.812,23 ;          0,00               
 125;1612010 996       ;    108.707,85 ;    108.703,23 ;          4,62               
 125;1612010 997       ;         49,11 ;         49,11 ;          0,00               
 125;1612040 982       ;      5.906,70 ;      5.906,70 ;          0,00               
 125;1612099 961       ;    167.667,66 ;    167.667,66 ;          0,00               
 125;  SUBTOTAIS       ;  4.682.479,07 ;  4.679.331,63 ;      3.147,44               
 125;     TOTAIS       ;  6.132.385,94 ;  6.141.231,81 ;      8.845,87-              
                                                                                     
 127;1612010 131       ; 22.006.846,23 ; 22.017.939,80 ;     11.093,57-              
 127;1612010 133       ;  1.311.864,94 ;  1.312.292,76 ;        427,82-              
 127;1612010 134       ;  2.460.338,81 ;  2.459.172,75 ;      1.166,06               
 127;1612010 135       ;    352.828,73 ;    352.868,33 ;         39,60-              
 127;1612010 136       ;    334.150,94 ;    333.897,29 ;        253,65               
 127;1612010 137       ;    238.730,08 ;    239.038,50 ;        308,42-              
 127;1612010 138       ;    368.483,42 ;    367.600,47 ;        882,95               
 127;1612010 141       ;      9.021,47 ;      9.021,47 ;          0,00               
 127;1612099 174       ;    382.540,62 ;    382.248,74 ;        291,88               
 127;  SUBTOTAIS       ; 27.464.805,24 ; 27.474.080,11 ;      9.274,87-              
 127;1612010 987       ; 10.703.048,91 ; 10.703.757,95 ;        709,04-              
 127;1612010 988       ;    428.609,50 ;    428.609,50 ;          0,00               
 127;1612010 989       ;     35.456,26 ;     35.456,26 ;          0,00               
 127;1612010 990       ;     28.582,11 ;     28.582,11 ;          0,00               
 127;1612010 991       ;     17.461,00 ;     17.461,00 ;          0,00               
 127;1612010 992       ;     16.368,95 ;     16.368,95 ;          0,00               
 127;1612010 995       ;    643.571,39 ;    643.506,54 ;         64,85               
 127;1612010 996       ;    217.303,26 ;    217.083,84 ;        219,42               
 127;1612010 997       ;        517,31 ;        517,31 ;          0,00               
 127;1612099 961       ;    132.415,65 ;    132.415,65 ;          0,00               
 127;  SUBTOTAIS       ; 12.223.334,34 ; 12.223.759,11 ;        424,77-              
 127;     TOTAIS       ; 15.241.470,90 ; 15.250.321,00 ;      8.850,10-              
                                                                                     
 130;1612010 131       ;  7.887.092,80 ;  7.887.309,05 ;        216,25-              
 130;1612010 133       ;    893.675,07 ;    893.837,88 ;        162,81-              
 130;1612010 134       ;  1.122.095,79 ;  1.120.655,28 ;      1.440,51               
 130;1612010 135       ;    313.335,05 ;    312.846,08 ;        488,97               
 130;1612010 136       ;      7.388,74 ;      7.388,74 ;          0,00               
 130;1612010 137       ;    300.381,77 ;    300.381,77 ;          0,00               
 130;1612010 138       ;    155.233,51 ;    155.244,58 ;         11,07-              
 130;1612010 141       ;     13.949,24 ;     14.022,15 ;         72,91-              
 130;1612099 174       ;  1.494.198,86 ;  1.494.199,42 ;          0,56-              
 130;  SUBTOTAIS       ; 12.187.350,83 ; 12.185.884,95 ;      1.465,88               
 130;1612010 987       ;  3.030.086,21 ;  3.029.448,69 ;        637,52               
 130;1612010 988       ;    214.199,39 ;    214.199,39 ;          0,00               
 130;1612010 989       ;     30.032,67 ;     30.032,67 ;          0,00               
 130;1612010 990       ;        215,67 ;        215,67 ;          0,00               
 130;1612010 991       ;     21.440,69 ;     21.440,69 ;          0,00               
 130;1612010 992       ;      6.215,96 ;      6.215,96 ;          0,00               
 130;1612010 995       ;    359.129,32 ;    359.128,12 ;          1,20               
 130;1612010 996       ;    213.050,13 ;    213.050,13 ;          0,00               
 130;1612010 997       ;        844,80 ;        844,80 ;          0,00               
 130;1612099 961       ;    564.736,32 ;    564.736,32 ;          0,00               
 130;  SUBTOTAIS       ;  4.439.951,16 ;  4.439.312,44 ;        638,72               
 130;     TOTAIS       ;  7.747.399,67 ;  7.746.572,51 ;        827,16               
                                                                                     
 133;1612010 131       ; 16.453.683,89 ; 16.452.878,80 ;        805,09               
 133;1612010 133       ;  2.255.421,93 ;  2.255.178,66 ;        243,27               
 133;1612010 134       ;  2.361.826,41 ;  2.358.345,90 ;      3.480,51               
 133;1612010 135       ;    368.121,52 ;    368.198,63 ;         77,11-              
 133;1612010 136       ;    944.594,15 ;    945.287,51 ;        693,36-              
 133;1612010 137       ;    357.771,64 ;    360.070,92 ;      2.299,28-              
 133;1612010 138       ;    282.980,78 ;    281.094,38 ;      1.886,40               
 133;1612010 141       ;      5.351,94 ;      5.351,94 ;          0,00               
 133;1612040 032       ;      4.611,54 ;      4.611,54 ;          0,00               
 133;1612040 038       ;     80.840,40 ;     80.840,40 ;          0,00               
 133;1612040 039       ;     48.210,90 ;     48.210,90 ;          0,00               
 133;1612099 174       ;  1.310.544,52 ;  1.310.544,52 ;          0,00               
 133;  SUBTOTAIS       ; 24.473.959,62 ; 24.470.614,10 ;      3.345,52               
 133;1612010 987       ;  7.527.422,35 ;  7.527.143,19 ;        279,16               
 133;1612010 988       ;    398.423,34 ;    398.423,34 ;          0,00               
 133;1612010 989       ;     35.125,60 ;     35.125,60 ;          0,00               
 133;1612010 990       ;    360.263,39 ;    360.263,39 ;          0,00               
 133;1612010 991       ;     27.739,04 ;     27.739,04 ;          0,00               
 133;1612010 992       ;     10.262,52 ;     10.262,52 ;          0,00               
 133;1612010 995       ;  1.067.962,51 ;  1.067.962,51 ;          0,00               
 133;1612010 996       ;    220.520,21 ;    220.520,21 ;          0,00               
 133;1612010 997       ;        284,28 ;        284,28 ;          0,00               
 133;1612040 980       ;      2.997,83 ;      2.997,83 ;          0,00               
 133;1612040 982       ;     26.496,74 ;     26.496,74 ;          0,00               
 133;1612040 985       ;        329,23 ;        329,23 ;          0,00               
 133;1612099 961       ;    463.261,37 ;    463.261,37 ;          0,00               
 133;  SUBTOTAIS       ; 10.141.088,41 ; 10.140.809,25 ;        279,16               
 133;     TOTAIS       ; 14.332.871,21 ; 14.329.804,85 ;      3.066,36               
                                                                                     
 134;1612010 131       ; 36.483.682,07 ; 36.485.194,84 ;      1.512,77-              
 134;1612010 133       ;  1.771.606,98 ;  1.771.584,32 ;         22,66               
 134;1612010 134       ;  4.223.716,15 ;  4.218.500,76 ;      5.215,39               
 134;1612010 135       ;    753.486,43 ;    753.243,73 ;        242,70               
 134;1612010 136       ;  2.123.766,84 ;  2.120.035,80 ;      3.731,04               
 134;1612010 137       ;    384.779,37 ;    390.430,16 ;      5.650,79-              
 134;1612010 138       ;    684.475,41 ;    680.499,92 ;      3.975,49               
 134;1612010 141       ;      1.714,90 ;      1.714,90 ;          0,00               
 134;1612099 174       ;  1.745.007,65 ;  1.745.007,65 ;          0,00               
 134;  SUBTOTAIS       ; 48.172.235,80 ; 48.166.212,08 ;      6.023,72               
 134;1612010 987       ; 17.466.650,72 ; 17.470.054,82 ;      3.404,10-              
 134;1612010 988       ;    724.637,03 ;    724.663,43 ;         26,40-              
 134;1612010 989       ;     75.405,83 ;     75.405,83 ;          0,00               
 134;1612010 990       ;    348.324,14 ;    348.369,06 ;         44,92-              
 134;1612010 991       ;     28.756,25 ;     28.756,25 ;          0,00               
 134;1612010 992       ;     24.555,08 ;     24.555,08 ;          0,00               
 134;1612010 995       ;    851.190,72 ;    851.190,72 ;          0,00               
 134;1612010 996       ;    154.700,68 ;    154.446,93 ;        253,75               
 134;1612010 997       ;         84,71 ;         84,71 ;          0,00               
 134;1612099 961       ;    574.200,29 ;    574.200,29 ;          0,00               
 134;  SUBTOTAIS       ; 20.248.505,45 ; 20.251.727,12 ;      3.221,67-              
 134;     TOTAIS       ; 27.923.730,35 ; 27.914.484,96 ;      9.245,39               
                                                                                     
 139;1612010 131       ; 21.484.899,13 ; 21.483.117,76 ;      1.781,37               
 139;1612010 133       ;  1.624.160,55 ;  1.624.160,55 ;          0,00               
 139;1612010 134       ;  2.656.046,51 ;  2.663.620,38 ;      7.573,87-              
 139;1612010 135       ;    376.589,90 ;    376.694,55 ;        104,65-              
 139;1612010 136       ;     93.056,45 ;     93.056,45 ;          0,00               
 139;1612010 137       ;    578.757,64 ;    581.977,97 ;      3.220,33-              
 139;1612010 138       ;    401.147,17 ;    399.229,67 ;      1.917,50               
 139;1612010 141       ;      4.031,39 ;      4.031,39 ;          0,00               
 139;1612099 174       ;  1.155.324,52 ;  1.155.082,27 ;        242,25               
 139;  SUBTOTAIS       ; 28.374.013,26 ; 28.380.970,99 ;      6.957,73-              
 139;1612010 987       ;  9.836.061,29 ;  9.834.648,20 ;      1.413,09               
 139;1612010 988       ;    497.833,10 ;    497.833,10 ;          0,00               
 139;1612010 989       ;     35.502,02 ;     35.502,02 ;          0,00               
 139;1612010 990       ;     13.387,01 ;     13.387,01 ;          0,00               
 139;1612010 991       ;     43.734,64 ;     43.734,64 ;          0,00               
 139;1612010 992       ;     13.881,37 ;     13.881,37 ;          0,00               
 139;1612010 995       ;    855.693,03 ;    855.537,80 ;        155,23               
 139;1612010 996       ;     95.864,30 ;     95.769,47 ;         94,83               
 139;1612010 997       ;        222,29 ;        222,29 ;          0,00               
 139;1612099 961       ;    413.620,73 ;    413.381,05 ;        239,68               
 139;  SUBTOTAIS       ; 11.805.799,78 ; 11.803.896,95 ;      1.902,83               
 139;     TOTAIS       ; 16.568.213,48 ; 16.577.074,04 ;      8.860,56-              
                                                                                     
 141;1612010 131       ; 29.820.774,90 ; 29.816.943,54 ;      3.831,36               
 141;1612010 133       ;  2.612.120,99 ;  2.611.882,90 ;        238,09               
 141;1612010 134       ;  3.549.734,49 ;  3.551.409,14 ;      1.674,65-              
 141;1612010 135       ;    611.513,59 ;    611.799,03 ;        285,44-              
 141;1612010 136       ;  1.026.106,33 ;  1.022.861,29 ;      3.245,04               
 141;1612010 137       ;    326.957,31 ;    337.485,73 ;     10.528,42-              
 141;1612010 138       ;    425.139,90 ;    421.437,75 ;      3.702,15               
 141;1612010 141       ;      1.525,90 ;      1.525,90 ;          0,00               
 141;1612040 038       ;  2.640.239,52 ;  2.640.367,77 ;        128,25-              
 141;1612040 039       ;  2.538.303,92 ;  2.535.773,21 ;      2.530,71               
 141;1612060 146       ;    152.182,52 ;    152.182,52 ;          0,00               
 141;1612099 025       ;    259.842,94 ;    259.842,94 ;          0,00               
 141;1612099 027       ;    319.964,21 ;    319.964,21 ;          0,00               
 141;1612099 174       ;  2.890.490,46 ;  2.892.097,15 ;      1.606,69-              
 141;1612099 196       ;    168.749,26 ;    168.749,26 ;          0,00               
 141;  SUBTOTAIS       ; 47.343.646,24 ; 47.344.322,34 ;        676,10-              
 141;1612010 987       ; 11.383.700,80 ; 11.383.456,80 ;        244,00               
 141;1612010 988       ;    643.191,21 ;    643.191,21 ;          0,00               
 141;1612010 989       ;     56.730,52 ;     56.730,52 ;          0,00               
 141;1612010 990       ;    319.706,42 ;    319.706,42 ;          0,00               
 141;1612010 991       ;     24.193,24 ;     24.193,24 ;          0,00               
 141;1612010 992       ;     13.476,95 ;     13.476,95 ;          0,00               
 141;1612010 995       ;    882.907,91 ;    882.907,91 ;          0,00               
 141;1612010 996       ;  2.302.040,84 ;  2.305.531,34 ;      3.490,50-              
 141;1612010 997       ;         69,49 ;         69,49 ;          0,00               
 141;1612040 980       ;    356.758,37 ;    356.758,37 ;          0,00               
 141;1612040 982       ;    475.505,01 ;    475.505,01 ;          0,00               
 141;1612099 961       ;  1.348.479,78 ;  1.348.354,53 ;        125,25               
 141;1612099 999       ;    148.343,23 ;    148.343,23 ;          0,00               
 141;1612099 933       ;     62.375,14 ;     62.375,14 ;          0,00               
 141;  SUBTOTAIS       ; 18.017.478,91 ; 18.020.600,16 ;      3.121,25-              
 141;     TOTAIS       ; 29.326.167,33 ; 29.323.722,18 ;      2.445,15               
                                                                                     
 142;1612010 131       ; 22.324.451,61 ; 22.316.822,67 ;      7.628,94               
 142;1612010 133       ;  1.294.161,00 ;  1.293.365,28 ;        795,72               
 142;1612010 134       ;  2.395.094,71 ;  2.392.320,69 ;      2.774,02               
 142;1612010 135       ;    503.101,71 ;    503.097,77 ;          3,94               
 142;1612010 136       ;    334.664,05 ;    334.030,56 ;        633,49               
 142;1612010 137       ;    327.308,47 ;    330.826,54 ;      3.518,07-              
 142;1612010 138       ;    377.169,38 ;    374.646,21 ;      2.523,17               
 142;1612010 141       ;      1.475,52 ;      1.475,52 ;          0,00               
 142;1612099 174       ;  1.658.647,63 ;  1.658.270,45 ;        377,18               
 142;  SUBTOTAIS       ; 29.216.074,08 ; 29.204.855,69 ;     11.218,39               
 142;1612010 987       ; 10.491.755,10 ; 10.491.510,95 ;        244,15               
 142;1612010 988       ;    388.395,24 ;    388.395,24 ;          0,00               
 142;1612010 989       ;     46.765,33 ;     46.765,33 ;          0,00               
 142;1612010 990       ;     28.236,90 ;     28.236,90 ;          0,00               
 142;1612010 991       ;     24.438,39 ;     24.438,39 ;          0,00               
 142;1612010 992       ;     15.059,09 ;     15.059,09 ;          0,00               
 142;1612010 995       ;    559.049,29 ;    559.049,29 ;          0,00               
 142;1612010 996       ;    101.528,46 ;    101.528,46 ;          0,00               
 142;1612010 997       ;         38,78 ;         38,78 ;          0,00               
 142;1612099 961       ;    661.558,72 ;    661.558,72 ;          0,00               
 142;  SUBTOTAIS       ; 12.316.825,30 ; 12.316.581,15 ;        244,15               
 142;     TOTAIS       ; 16.899.248,78 ; 16.888.274,54 ;     10.974,24               
                                                                                     
 143;1612010 131       ; 27.923.725,49 ; 27.922.932,43 ;        793,06               
 143;1612010 133       ;    186.138,92 ;    186.138,92 ;          0,00               
 143;1612010 134       ;  2.942.108,82 ;  2.949.609,56 ;      7.500,74-              
 143;1612010 135       ;    374.539,65 ;    374.091,12 ;        448,53               
 143;1612010 136       ;     59.073,06 ;     59.073,06 ;          0,00               
 143;1612010 137       ;    361.860,05 ;    376.073,80 ;     14.213,75-              
 143;1612010 138       ;    565.802,11 ;    562.910,89 ;      2.891,22               
 143;1612010 141       ;      7.516,33 ;      7.516,33 ;          0,00               
 143;1612099 174       ;  1.882.892,04 ;  1.882.891,43 ;          0,61               
 143;  SUBTOTAIS       ; 34.303.656,47 ; 34.321.237,54 ;     17.581,07-              
 143;1612010 987       ; 12.555.060,46 ; 12.572.117,73 ;     17.057,27-              
 143;1612010 988       ;    531.148,70 ;    531.148,70 ;          0,00               
 143;1612010 989       ;     32.983,66 ;     32.983,66 ;          0,00               
 143;1612010 990       ;      4.852,13 ;      4.852,13 ;          0,00               
 143;1612010 991       ;     27.441,99 ;     27.441,99 ;          0,00               
 143;1612010 992       ;     15.590,00 ;     15.590,00 ;          0,00               
 143;1612010 995       ;     92.321,67 ;     92.321,67 ;          0,00               
 143;1612010 996       ;     35.086,74 ;     35.086,74 ;          0,00               
 143;1612010 997       ;        456,32 ;        456,32 ;          0,00               
 143;1612099 961       ;    676.370,14 ;    676.370,14 ;          0,00               
 143;  SUBTOTAIS       ; 13.971.311,81 ; 13.988.369,08 ;     17.057,27-              
 143;     TOTAIS       ; 20.332.344,66 ; 20.332.868,46 ;        523,80-              
                                                                                     
 144;1612010 131       ; 23.377.525,21 ; 23.371.258,70 ;      6.266,51               
 144;1612010 133       ;    137.771,70 ;    137.771,70 ;          0,00               
 144;1612010 134       ;  2.822.260,50 ;  2.812.158,80 ;     10.101,70               
 144;1612010 135       ;    546.258,12 ;    546.562,48 ;        304,36-              
 144;1612010 136       ;    602.861,24 ;    601.705,94 ;      1.155,30               
 144;1612010 137       ;    452.800,87 ;    458.499,62 ;      5.698,75-              
 144;1612010 138       ;    443.925,84 ;    441.505,50 ;      2.420,34               
 144;1612010 141       ;      7.590,03 ;      7.590,03 ;          0,00               
 144;1612099 174       ;    711.555,15 ;    712.631,52 ;      1.076,37-              
 144;  SUBTOTAIS       ; 29.102.548,66 ; 29.089.684,29 ;     12.864,37               
 144;1612010 987       ; 10.111.521,00 ; 10.112.332,03 ;        811,03-              
 144;1612010 988       ;    469.964,09 ;    469.964,09 ;          0,00               
 144;1612010 989       ;     47.298,40 ;     47.298,40 ;          0,00               
 144;1612010 990       ;     58.558,20 ;     58.558,20 ;          0,00               
 144;1612010 991       ;     35.092,99 ;     34.798,41 ;        294,58               
 144;1612010 992       ;     14.844,56 ;     14.844,56 ;          0,00               
 144;1612010 995       ;     43.167,33 ;     43.167,33 ;          0,00               
 144;1612010 996       ;     61.272,25 ;     61.272,25 ;          0,00               
 144;1612010 997       ;        959,87 ;        959,87 ;          0,00               
 144;1612099 961       ;    274.558,91 ;    274.558,91 ;          0,00               
 144;  SUBTOTAIS       ; 11.117.237,60 ; 11.117.754,05 ;        516,45-              
 144;     TOTAIS       ; 17.985.311,06 ; 17.971.930,24 ;     13.380,82               
                                                                                     
 145;1612010 131       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;  SUBTOTAIS       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;1612010 987       ;     10.850,58 ;     10.850,58 ;          0,00               
 145;1612010 996       ;      3.058,30 ;      3.058,30 ;          0,00               
 145;  SUBTOTAIS       ;     13.908,88 ;     13.908,88 ;          0,00               
 145;     TOTAIS       ;     23.268,91 ;     23.290,55 ;         21,64-              
                                                                                     
 146;1612010 131       ; 13.882.298,48 ; 13.887.044,44 ;      4.745,96-              
 146;1612010 133       ;  1.976.367,29 ;  1.975.963,67 ;        403,62               
 146;1612010 134       ;  1.332.230,44 ;  1.333.688,83 ;      1.458,39-              
 146;1612010 135       ;    264.872,90 ;    264.971,41 ;         98,51-              
 146;1612010 136       ;    232.134,61 ;    232.134,61 ;          0,00               
 146;1612010 137       ;    216.475,43 ;    219.306,87 ;      2.831,44-              
 146;1612010 138       ;    216.127,57 ;    215.286,82 ;        840,75               
 146;1612010 141       ;      3.489,52 ;      3.489,52 ;          0,00               
 146;1612099 174       ;  1.171.095,81 ;  1.171.499,15 ;        403,34-              
 146;  SUBTOTAIS       ; 19.295.092,05 ; 19.303.385,32 ;      8.293,27-              
 146;1612010 987       ;  6.528.826,15 ;  6.528.597,81 ;        228,34               
 146;1612010 988       ;    227.323,17 ;    227.323,17 ;          0,00               
 146;1612010 989       ;     21.166,27 ;     21.166,27 ;          0,00               
 146;1612010 990       ;     80.862,71 ;     80.862,71 ;          0,00               
 146;1612010 991       ;     17.484,49 ;     17.484,49 ;          0,00               
 146;1612010 992       ;      7.801,36 ;      7.801,36 ;          0,00               
 146;1612010 995       ;    915.450,49 ;    915.450,49 ;          0,00               
 146;1612010 996       ;     89.814,02 ;     89.982,81 ;        168,79-              
 146;1612010 997       ;        239,68 ;        239,68 ;          0,00               
 146;1612099 961       ;    426.365,43 ;    426.365,43 ;          0,00               
 146;  SUBTOTAIS       ;  8.315.333,77 ;  8.315.274,22 ;         59,55               
 146;     TOTAIS       ; 10.979.758,28 ; 10.988.111,10 ;      8.352,82-              
                                                                                     
 148;1612010 131       ; 18.078.424,28 ; 18.078.551,18 ;        126,90-              
 148;1612010 133       ;  6.352.380,15 ;  6.353.038,89 ;        658,74-              
 148;1612010 134       ;  1.983.850,03 ;  1.982.971,97 ;        878,06               
 148;1612010 135       ;    491.122,86 ;    490.930,97 ;        191,89               
 148;1612010 136       ;    771.617,68 ;    771.547,76 ;         69,92               
 148;1612010 137       ;    367.531,22 ;    373.188,09 ;      5.656,87-              
 148;1612010 138       ;    312.160,07 ;    310.861,21 ;      1.298,86               
 148;1612040 001       ;    649.928,01 ;    649.294,69 ;        633,32               
 148;1612040 038       ;  4.705.469,12 ;  4.702.175,42 ;      3.293,70               
 148;1612040 039       ;  2.408.008,56 ;  2.405.195,02 ;      2.813,54               
 148;1612040 046       ;  2.373.167,68 ;  2.373.167,68 ;          0,00               
 148;1612040 049       ;    423.749,40 ;    423.642,84 ;        106,56               
