 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
 108;1612010 138       ;     93.913,14 ;     94.158,41 ;        245,27-              
 108;1612010 141       ;        516,46 ;        516,46 ;          0,00               
 108;1612040 001       ;  1.612.511,76 ;  1.612.511,76 ;          0,00               
 108;1612040 003       ; 19.524.964,93 ; 19.524.964,93 ;          0,00               
 108;1612040 038       ;  1.291.654,05 ;  1.292.656,35 ;      1.002,30-              
 108;1612040 039       ;  2.266.143,52 ;  2.268.196,26 ;      2.052,74-              
 108;1612040 046       ;  2.728.583,66 ;  2.728.583,66 ;          0,00               
 108;1612040 050       ;  1.387.277,10 ;  1.386.476,20 ;        800,90               
 108;1612099 174       ;  1.309.246,83 ;  1.308.938,58 ;        308,25               
 108;1612099 196       ;  1.110.694,62 ;  1.110.694,62 ;          0,00               
 108;  SUBTOTAIS       ; 46.408.564,13 ; 46.409.413,14 ;        849,01-              
 108;1612010 987       ;  3.309.041,80 ;  3.308.611,37 ;        430,43               
 108;1612010 988       ;     97.990,30 ;     97.990,30 ;          0,00               
 108;1612010 989       ;     17.102,11 ;     17.102,11 ;          0,00               
 108;1612010 990       ;      3.818,33 ;      3.818,33 ;          0,00               
 108;1612010 991       ;      8.627,18 ;      8.627,18 ;          0,00               
 108;1612010 992       ;      2.994,71 ;      2.994,71 ;          0,00               
 108;1612010 995       ;  2.353.990,55 ;  2.349.369,06 ;      4.621,49               
 108;1612010 996       ;    898.077,94 ;    897.938,45 ;        139,49               
 108;1612010 997       ;         22,55 ;         22,55 ;          0,00               
 108;1612040 971       ;    544.176,74 ;    544.176,74 ;          0,00               
 108;1612040 980       ;    188.234,13 ;    188.234,13 ;          0,00               
 108;1612040 982       ;    150.398,15 ;    150.398,15 ;          0,00               
 108;1612040 998       ;    297.465,51 ;    297.465,51 ;          0,00               
 108;1612040 999       ;  2.775.271,32 ;  2.775.271,32 ;          0,00               
 108;1612099 961       ;    424.536,27 ;    420.393,31 ;      4.142,96               
 108;1612099 933       ;    248.738,95 ;    248.738,95 ;          0,00               
 108;  SUBTOTAIS       ; 11.320.486,54 ; 11.311.152,17 ;      9.334,37               
 108;     TOTAIS       ; 35.088.077,59 ; 35.098.260,97 ;     10.183,38-              
                                                                                     
 110;1612010 131       ; 29.252.203,55 ; 29.251.800,50 ;        403,05               
 110;1612010 133       ;  1.341.814,63 ;  1.341.546,25 ;        268,38               
 110;1612010 134       ;  3.195.538,50 ;  3.195.414,57 ;        123,93               
 110;1612010 135       ;    696.717,55 ;    694.934,00 ;      1.783,55               
 110;1612010 136       ;    521.826,48 ;    522.848,54 ;      1.022,06-              
 110;1612010 137       ;    483.936,55 ;    493.769,87 ;      9.833,32-              
 110;1612010 138       ;    512.553,14 ;    509.401,30 ;      3.151,84               
 110;1612010 141       ;      7.902,50 ;      7.902,50 ;          0,00               
 110;1612040 003       ;     80.000,00 ;     80.000,00 ;          0,00               
 110;1612040 035       ;    124.570,47 ;    126.850,02 ;      2.279,55-              
 110;1612040 038       ;  5.428.294,46 ;  5.428.260,30 ;         34,16               
 110;1612040 039       ;  3.985.058,35 ;  3.984.411,29 ;        647,06               
 110;1612040 050       ;    488.125,07 ;    487.764,50 ;        360,57               
 110;1612099 174       ;  1.550.302,06 ;  1.550.820,20 ;        518,14-              
 110;1612099 194       ;     36.908,73 ;     36.908,73 ;          0,00               
 110;  SUBTOTAIS       ; 47.705.752,04 ; 47.712.632,57 ;      6.880,53-              
 110;1612010 987       ; 10.119.304,25 ; 10.119.156,69 ;        147,56               
 110;1612010 988       ;    524.304,73 ;    524.304,73 ;          0,00               
 110;1612010 989       ;     61.075,87 ;     61.075,87 ;          0,00               
 110;1612010 990       ;     94.017,81 ;     94.017,81 ;          0,00               
 110;1612010 991       ;     34.244,65 ;     34.244,65 ;          0,00               
 110;1612010 992       ;     17.494,43 ;     17.494,43 ;          0,00               
 110;1612010 995       ;    429.459,16 ;    429.454,72 ;          4,44               
 110;1612010 996       ;  1.313.391,25 ;  1.313.095,10 ;        296,15               
 110;1612010 997       ;        418,29 ;        418,29 ;          0,00               
 110;1612040 980       ;    192.223,40 ;    192.223,40 ;          0,00               
 110;1612040 981       ;     15.141,53 ;     15.141,53 ;          0,00               
 110;1612040 982       ;    218.166,91 ;    218.166,91 ;          0,00               
 110;1612099 961       ;    543.382,35 ;    543.346,74 ;         35,61               
 110;1612099 935       ;     10.080,17 ;     10.080,17 ;          0,00               
 110;  SUBTOTAIS       ; 13.572.704,80 ; 13.572.221,04 ;        483,76               
 110;     TOTAIS       ; 34.133.047,24 ; 34.140.411,53 ;      7.364,29-              
                                                                                     
 113;1612010 131       ; 20.549.323,98 ; 20.548.716,87 ;        607,11               
 113;1612010 133       ;    589.548,39 ;    589.548,39 ;          0,00               
 113;1612010 134       ;  2.341.947,36 ;  2.330.873,03 ;     11.074,33               
 113;1612010 135       ;    441.226,69 ;    440.770,39 ;        456,30               
 113;1612010 136       ;    866.130,29 ;    864.061,04 ;      2.069,25               
 113;1612010 137       ;    222.046,13 ;    222.767,03 ;        720,90-              
 113;1612010 138       ;    341.775,98 ;    338.067,19 ;      3.708,79               
 113;1612010 140       ;      1.743,80 ;      1.743,80 ;          0,00               
 113;1612010 141       ;      8.229,65 ;      8.229,65 ;          0,00               
 113;1612099 174       ;  1.181.676,27 ;  1.181.678,99 ;          2,72-              
 113;  SUBTOTAIS       ; 26.543.648,54 ; 26.526.456,38 ;     17.192,16               
 113;1612010 987       ;  9.965.741,52 ;  9.966.817,93 ;      1.076,41-              
 113;1612010 988       ;    389.523,40 ;    389.523,40 ;          0,00               
 113;1612010 989       ;     42.658,44 ;     42.658,44 ;          0,00               
 113;1612010 990       ;    132.633,60 ;    132.633,60 ;          0,00               
 113;1612010 991       ;     16.250,97 ;     16.250,97 ;          0,00               
 113;1612010 992       ;      9.509,99 ;      9.509,99 ;          0,00               
 113;1612010 994       ;         54,31 ;         54,31 ;          0,00               
 113;1612010 995       ;    276.625,34 ;    276.625,34 ;          0,00               
 113;1612010 996       ;    287.909,95 ;    287.895,42 ;         14,53               
 113;1612010 997       ;      1.547,84 ;      1.547,84 ;          0,00               
 113;1612099 961       ;    504.551,91 ;    504.551,91 ;          0,00               
 113;  SUBTOTAIS       ; 11.627.007,27 ; 11.628.069,15 ;      1.061,88-              
 113;     TOTAIS       ; 14.916.641,27 ; 14.898.387,23 ;     18.254,04               
                                                                                     
 121;1612010 131       ;  8.419.608,28 ;  8.420.490,31 ;        882,03-              
 121;1612010 133       ;    906.412,53 ;    906.412,53 ;          0,00               
 121;1612010 134       ;    609.832,29 ;    611.084,83 ;      1.252,54-              
 121;1612010 135       ;    416.418,86 ;    416.418,86 ;          0,00               
 121;1612010 136       ;     25.434,11 ;     25.434,11 ;          0,00               
 121;1612010 137       ;    115.680,53 ;    115.680,53 ;          0,00               
 121;1612010 138       ;    139.629,56 ;    138.745,50 ;        884,06               
 121;1612010 141       ;      3.103,24 ;      3.103,24 ;          0,00               
 121;1612099 174       ;     49.165,00 ;     49.165,00 ;          0,00               
 121;  SUBTOTAIS       ; 10.685.284,40 ; 10.686.534,91 ;      1.250,51-              
 121;1612010 987       ;  3.877.861,98 ;  3.877.541,59 ;        320,39               
 121;1612010 988       ;     95.948,29 ;     95.948,29 ;          0,00               
 121;1612010 989       ;     41.319,86 ;     41.319,86 ;          0,00               
 121;1612010 990       ;      1.050,34 ;      1.050,34 ;          0,00               
 121;1612010 991       ;      8.373,08 ;      8.373,08 ;          0,00               
 121;1612010 992       ;      5.439,00 ;      5.439,00 ;          0,00               
 121;1612010 995       ;    504.789,41 ;    504.789,41 ;          0,00               
 121;1612010 996       ;    165.508,94 ;    165.508,94 ;          0,00               
 121;1612010 997       ;        122,23 ;        122,23 ;          0,00               
 121;1612099 961       ;     10.203,46 ;     10.203,46 ;          0,00               
 121;  SUBTOTAIS       ;  4.710.616,59 ;  4.710.296,20 ;        320,39               
 121;     TOTAIS       ;  5.974.667,81 ;  5.976.238,71 ;      1.570,90-              
                                                                                     
 124;1612010 131       ; 46.318.658,31 ; 46.315.952,41 ;      2.705,90               
 124;1612010 133       ;  1.687.624,10 ;  1.688.164,76 ;        540,66-              
 124;1612010 134       ;  3.715.011,62 ;  3.727.215,00 ;     12.203,38-              
 124;1612010 135       ;  1.082.951,80 ;  1.083.097,20 ;        145,40-              
 124;1612010 136       ;    276.323,01 ;    276.526,63 ;        203,62-              
 124;1612010 137       ;    997.460,76 ;  1.011.534,47 ;     14.073,71-              
 124;1612010 138       ;    769.713,57 ;    767.912,66 ;      1.800,91               
 124;1612010 141       ;      4.910,82 ;      4.910,82 ;          0,00               
 124;1612099 174       ;  1.933.043,18 ;  1.933.048,79 ;          5,61-              
 124;  SUBTOTAIS       ; 56.785.697,17 ; 56.808.362,74 ;     22.665,57-              
 124;1612010 987       ; 21.614.174,50 ; 21.613.355,26 ;        819,24               
 124;1612010 988       ;    600.181,87 ;    600.181,87 ;          0,00               
 124;1612010 989       ;    103.659,57 ;    103.659,57 ;          0,00               
 124;1612010 990       ;     33.955,61 ;     33.955,61 ;          0,00               
 124;1612010 991       ;     74.297,70 ;     74.617,18 ;        319,48-              
 124;1612010 992       ;     22.587,69 ;     22.587,69 ;          0,00               
 124;1612010 995       ;    731.289,96 ;    731.289,96 ;          0,00               
 124;1612010 996       ;    233.873,76 ;    233.873,76 ;          0,00               
 124;1612010 997       ;        205,00 ;        205,00 ;          0,00               
 124;1612099 961       ;    738.077,45 ;    738.512,78 ;        435,33-              
 124;  SUBTOTAIS       ; 24.152.303,11 ; 24.152.238,68 ;         64,43               
 124;     TOTAIS       ; 32.633.394,06 ; 32.656.124,06 ;     22.730,00-              
                                                                                     
 125;1612010 131       ;  7.637.780,83 ;  7.639.618,06 ;      1.837,23-              
 125;1612010 133       ;    578.973,22 ;    579.028,83 ;         55,61-              
 125;1612010 134       ;  1.071.806,64 ;  1.074.490,37 ;      2.683,73-              
 125;1612010 135       ;    168.488,53 ;    168.264,70 ;        223,83               
 125;1612010 136       ;    466.875,89 ;    466.875,89 ;          0,00               
 125;1612010 137       ;    121.207,64 ;    122.649,63 ;      1.441,99-              
 125;1612010 138       ;    104.003,33 ;    103.951,01 ;         52,32               
 125;1612010 141       ;      1.055,18 ;      1.055,18 ;          0,00               
 125;1612040 038       ;     90.629,73 ;     90.629,73 ;          0,00               
 125;1612099 174       ;    512.910,64 ;    512.910,64 ;          0,00               
 125;  SUBTOTAIS       ; 10.753.731,63 ; 10.759.474,04 ;      5.742,41-              
 125;1612010 987       ;  3.823.759,26 ;  3.820.616,44 ;      3.142,82               
 125;1612010 988       ;    157.217,22 ;    157.217,22 ;          0,00               
 125;1612010 989       ;     13.535,00 ;     13.535,00 ;          0,00               
 125;1612010 990       ;    171.408,06 ;    171.408,06 ;          0,00               
 125;1612010 991       ;      8.718,73 ;      8.718,73 ;          0,00               
 125;1612010 992       ;      4.218,12 ;      4.218,12 ;          0,00               
 125;1612010 995       ;    197.835,32 ;    197.835,32 ;          0,00               
 125;1612010 996       ;    108.791,00 ;    108.786,38 ;          4,62               
 125;1612010 997       ;         49,11 ;         49,11 ;          0,00               
 125;1612040 982       ;      5.931,36 ;      5.931,36 ;          0,00               
 125;1612099 961       ;    167.667,66 ;    167.667,66 ;          0,00               
 125;  SUBTOTAIS       ;  4.659.130,84 ;  4.655.983,40 ;      3.147,44               
 125;     TOTAIS       ;  6.094.600,79 ;  6.103.490,64 ;      8.889,85-              
                                                                                     
 127;1612010 131       ; 22.006.649,52 ; 22.016.727,44 ;     10.077,92-              
 127;1612010 133       ;  1.311.848,82 ;  1.312.276,64 ;        427,82-              
 127;1612010 134       ;  2.445.370,12 ;  2.444.180,97 ;      1.189,15               
 127;1612010 135       ;    349.631,87 ;    349.671,47 ;         39,60-              
 127;1612010 136       ;    336.788,16 ;    336.529,81 ;        258,35               
 127;1612010 137       ;    238.730,08 ;    239.038,50 ;        308,42-              
 127;1612010 138       ;    341.853,86 ;    340.744,82 ;      1.109,04               
 127;1612010 141       ;      9.021,47 ;      9.021,47 ;          0,00               
 127;1612099 174       ;    382.540,62 ;    382.248,74 ;        291,88               
 127;  SUBTOTAIS       ; 27.422.434,52 ; 27.430.439,86 ;      8.005,34-              
 127;1612010 987       ; 10.704.370,74 ; 10.705.079,78 ;        709,04-              
 127;1612010 988       ;    423.544,22 ;    423.544,22 ;          0,00               
 127;1612010 989       ;     35.197,55 ;     35.197,55 ;          0,00               
 127;1612010 990       ;     28.582,11 ;     28.582,11 ;          0,00               
 127;1612010 991       ;     17.461,00 ;     17.461,00 ;          0,00               
 127;1612010 992       ;     14.994,86 ;     14.994,86 ;          0,00               
 127;1612010 995       ;    643.890,50 ;    643.825,65 ;         64,85               
 127;1612010 996       ;    217.426,52 ;    217.207,10 ;        219,42               
 127;1612010 997       ;        517,31 ;        517,31 ;          0,00               
 127;1612099 961       ;    132.415,65 ;    132.415,65 ;          0,00               
 127;  SUBTOTAIS       ; 12.218.400,46 ; 12.218.825,23 ;        424,77-              
 127;     TOTAIS       ; 15.204.034,06 ; 15.211.614,63 ;      7.580,57-              
                                                                                     
 130;1612010 131       ;  7.847.571,25 ;  7.847.787,55 ;        216,30-              
 130;1612010 133       ;    893.670,23 ;    893.833,04 ;        162,81-              
 130;1612010 134       ;  1.118.303,08 ;  1.116.862,57 ;      1.440,51               
 130;1612010 135       ;    298.197,25 ;    297.708,28 ;        488,97               
 130;1612010 136       ;      7.388,74 ;      7.388,74 ;          0,00               
 130;1612010 137       ;    300.381,77 ;    300.381,77 ;          0,00               
 130;1612010 138       ;    146.043,88 ;    145.721,61 ;        322,27               
 130;1612010 141       ;     13.949,24 ;     14.022,15 ;         72,91-              
 130;1612099 174       ;  1.494.170,23 ;  1.494.170,79 ;          0,56-              
 130;  SUBTOTAIS       ; 12.119.675,67 ; 12.117.876,50 ;      1.799,17               
 130;1612010 987       ;  3.015.657,89 ;  3.014.967,28 ;        690,61               
 130;1612010 988       ;    213.054,25 ;    213.054,25 ;          0,00               
 130;1612010 989       ;     27.608,90 ;     27.608,90 ;          0,00               
 130;1612010 990       ;        215,67 ;        215,67 ;          0,00               
 130;1612010 991       ;     21.440,69 ;     21.440,69 ;          0,00               
 130;1612010 992       ;      5.730,46 ;      5.730,46 ;          0,00               
 130;1612010 995       ;    359.169,48 ;    359.168,28 ;          1,20               
 130;1612010 996       ;    212.384,80 ;    212.384,80 ;          0,00               
 130;1612010 997       ;        844,80 ;        844,80 ;          0,00               
 130;1612099 961       ;    564.889,04 ;    564.889,04 ;          0,00               
 130;  SUBTOTAIS       ;  4.420.995,98 ;  4.420.304,17 ;        691,81               
 130;     TOTAIS       ;  7.698.679,69 ;  7.697.572,33 ;      1.107,36               
                                                                                     
 133;1612010 131       ; 16.394.073,12 ; 16.393.294,24 ;        778,88               
 133;1612010 133       ;  2.256.167,16 ;  2.255.923,89 ;        243,27               
 133;1612010 134       ;  2.330.321,77 ;  2.326.189,65 ;      4.132,12               
 133;1612010 135       ;    355.016,88 ;    355.093,99 ;         77,11-              
 133;1612010 136       ;    940.775,20 ;    941.468,56 ;        693,36-              
 133;1612010 137       ;    357.771,64 ;    360.070,92 ;      2.299,28-              
 133;1612010 138       ;    258.227,54 ;    255.869,22 ;      2.358,32               
 133;1612010 141       ;      5.351,94 ;      5.351,94 ;          0,00               
 133;1612040 032       ;      4.611,54 ;      4.611,54 ;          0,00               
 133;1612040 038       ;     82.597,80 ;     82.597,80 ;          0,00               
 133;1612040 039       ;     48.210,90 ;     48.210,90 ;          0,00               
 133;1612099 174       ;  1.310.539,11 ;  1.310.539,11 ;          0,00               
 133;  SUBTOTAIS       ; 24.343.664,60 ; 24.339.221,76 ;      4.442,84               
 133;1612010 987       ;  7.496.141,80 ;  7.495.862,64 ;        279,16               
 133;1612010 988       ;    389.345,31 ;    389.345,31 ;          0,00               
 133;1612010 989       ;     32.999,82 ;     32.999,82 ;          0,00               
 133;1612010 990       ;    360.176,52 ;    360.176,52 ;          0,00               
 133;1612010 991       ;     27.739,04 ;     27.739,04 ;          0,00               
 133;1612010 992       ;      8.810,96 ;      8.810,96 ;          0,00               
 133;1612010 995       ;  1.068.223,61 ;  1.068.223,61 ;          0,00               
 133;1612010 996       ;    221.190,22 ;    221.190,22 ;          0,00               
 133;1612010 997       ;        284,28 ;        284,28 ;          0,00               
 133;1612040 980       ;      2.997,83 ;      2.997,83 ;          0,00               
 133;1612040 982       ;     26.992,58 ;     26.992,58 ;          0,00               
 133;1612040 985       ;        329,23 ;        329,23 ;          0,00               
 133;1612099 961       ;    463.419,09 ;    463.419,09 ;          0,00               
 133;  SUBTOTAIS       ; 10.098.650,29 ; 10.098.371,13 ;        279,16               
 133;     TOTAIS       ; 14.245.014,31 ; 14.240.850,63 ;      4.163,68               
                                                                                     
 134;1612010 131       ; 36.481.462,27 ; 36.482.532,00 ;      1.069,73-              
 134;1612010 133       ;  1.848.532,87 ;  1.848.510,21 ;         22,66               
 134;1612010 134       ;  4.185.724,16 ;  4.178.484,83 ;      7.239,33               
 134;1612010 135       ;    739.798,95 ;    739.349,53 ;        449,42               
 134;1612010 136       ;  2.112.822,68 ;  2.109.091,64 ;      3.731,04               
 134;1612010 137       ;    384.779,37 ;    390.430,16 ;      5.650,79-              
 134;1612010 138       ;    580.004,70 ;    574.916,39 ;      5.088,31               
 134;1612010 141       ;      1.714,90 ;      1.714,90 ;          0,00               
 134;1612099 174       ;  1.744.999,46 ;  1.744.999,46 ;          0,00               
 134;  SUBTOTAIS       ; 48.079.839,36 ; 48.070.029,12 ;      9.810,24               
 134;1612010 987       ; 17.456.842,54 ; 17.460.244,44 ;      3.401,90-              
 134;1612010 988       ;    717.731,32 ;    717.757,72 ;         26,40-              
 134;1612010 989       ;     74.217,43 ;     74.217,43 ;          0,00               
 134;1612010 990       ;    347.207,17 ;    347.252,09 ;         44,92-              
 134;1612010 991       ;     28.756,25 ;     28.756,25 ;          0,00               
 134;1612010 992       ;     19.781,16 ;     19.781,16 ;          0,00               
 134;1612010 995       ;    894.560,92 ;    894.560,92 ;          0,00               
 134;1612010 996       ;    154.742,52 ;    154.488,77 ;        253,75               
 134;1612010 997       ;         84,71 ;         84,71 ;          0,00               
 134;1612099 961       ;    574.368,36 ;    574.368,36 ;          0,00               
 134;  SUBTOTAIS       ; 20.268.292,38 ; 20.271.511,85 ;      3.219,47-              
 134;     TOTAIS       ; 27.811.546,98 ; 27.798.517,27 ;     13.029,71               
                                                                                     
 139;1612010 131       ; 21.379.007,78 ; 21.377.226,41 ;      1.781,37               
 139;1612010 133       ;  1.624.155,94 ;  1.624.155,94 ;          0,00               
 139;1612010 134       ;  2.641.020,39 ;  2.648.594,26 ;      7.573,87-              
 139;1612010 135       ;    368.513,46 ;    368.618,11 ;        104,65-              
 139;1612010 136       ;     93.056,45 ;     93.056,45 ;          0,00               
 139;1612010 137       ;    578.143,88 ;    581.364,21 ;      3.220,33-              
 139;1612010 138       ;    345.865,12 ;    343.235,87 ;      2.629,25               
 139;1612010 141       ;      4.031,39 ;      4.031,39 ;          0,00               
 139;1612099 174       ;  1.155.323,87 ;  1.155.081,62 ;        242,25               
 139;  SUBTOTAIS       ; 28.189.118,28 ; 28.195.364,26 ;      6.245,98-              
 139;1612010 987       ;  9.762.207,99 ;  9.760.794,90 ;      1.413,09               
 139;1612010 988       ;    494.476,26 ;    494.476,26 ;          0,00               
 139;1612010 989       ;     34.909,56 ;     34.909,56 ;          0,00               
 139;1612010 990       ;     13.387,01 ;     13.387,01 ;          0,00               
 139;1612010 991       ;     43.695,20 ;     43.695,20 ;          0,00               
 139;1612010 992       ;     11.680,01 ;     11.680,01 ;          0,00               
 139;1612010 995       ;    855.831,12 ;    855.675,89 ;        155,23               
 139;1612010 996       ;     94.999,84 ;     94.905,01 ;         94,83               
 139;1612010 997       ;        222,29 ;        222,29 ;          0,00               
 139;1612099 961       ;    413.649,12 ;    413.409,44 ;        239,68               
 139;  SUBTOTAIS       ; 11.725.058,40 ; 11.723.155,57 ;      1.902,83               
 139;     TOTAIS       ; 16.464.059,88 ; 16.472.208,69 ;      8.148,81-              
                                                                                     
 141;1612010 131       ; 29.648.848,18 ; 29.642.487,67 ;      6.360,51               
 141;1612010 133       ;  2.613.403,22 ;  2.613.165,13 ;        238,09               
 141;1612010 134       ;  3.530.553,90 ;  3.531.781,87 ;      1.227,97-              
 141;1612010 135       ;    608.812,76 ;    609.098,20 ;        285,44-              
 141;1612010 136       ;  1.026.079,47 ;  1.022.834,43 ;      3.245,04               
 141;1612010 137       ;    326.957,31 ;    337.485,73 ;     10.528,42-              
 141;1612010 138       ;    397.944,15 ;    393.890,70 ;      4.053,45               
 141;1612010 141       ;      1.525,90 ;      1.525,90 ;          0,00               
 141;1612040 038       ;  2.636.607,49 ;  2.636.517,35 ;         90,14               
 141;1612040 039       ;  2.545.274,77 ;  2.543.732,68 ;      1.542,09               
 141;1612060 146       ;    152.031,53 ;    152.031,53 ;          0,00               
 141;1612099 025       ;    259.832,82 ;    259.832,82 ;          0,00               
 141;1612099 027       ;    319.964,21 ;    319.964,21 ;          0,00               
 141;1612099 174       ;  2.891.314,09 ;  2.892.920,78 ;      1.606,69-              
 141;1612099 196       ;    171.663,91 ;    171.663,91 ;          0,00               
 141;  SUBTOTAIS       ; 47.130.813,71 ; 47.128.932,91 ;      1.880,80               
 141;1612010 987       ; 11.380.367,91 ; 11.380.123,91 ;        244,00               
 141;1612010 988       ;    635.373,20 ;    635.373,20 ;          0,00               
 141;1612010 989       ;     56.572,19 ;     56.572,19 ;          0,00               
 141;1612010 990       ;    319.706,42 ;    319.706,42 ;          0,00               
 141;1612010 991       ;     24.193,24 ;     24.193,24 ;          0,00               
 141;1612010 992       ;     11.725,95 ;     11.725,95 ;          0,00               
 141;1612010 995       ;    883.342,92 ;    883.342,92 ;          0,00               
 141;1612010 996       ;  2.204.940,87 ;  2.208.431,37 ;      3.490,50-              
 141;1612010 997       ;         69,49 ;         69,49 ;          0,00               
 141;1612040 980       ;    359.248,24 ;    359.248,24 ;          0,00               
 141;1612040 982       ;    475.802,65 ;    475.802,65 ;          0,00               
 141;1612099 961       ;  1.349.118,56 ;  1.348.993,31 ;        125,25               
 141;1612099 999       ;    148.573,06 ;    148.573,06 ;          0,00               
 141;1612099 933       ;     62.555,62 ;     62.555,62 ;          0,00               
 141;  SUBTOTAIS       ; 17.911.590,32 ; 17.914.711,57 ;      3.121,25-              
 141;     TOTAIS       ; 29.219.223,39 ; 29.214.221,34 ;      5.002,05               
                                                                                     
 142;1612010 131       ; 22.257.754,23 ; 22.250.125,29 ;      7.628,94               
 142;1612010 133       ;  1.294.155,63 ;  1.293.359,91 ;        795,72               
 142;1612010 134       ;  2.392.636,47 ;  2.388.893,13 ;      3.743,34               
 142;1612010 135       ;    497.554,41 ;    497.550,47 ;          3,94               
 142;1612010 136       ;    334.661,58 ;    334.028,09 ;        633,49               
 142;1612010 137       ;    327.308,47 ;    330.826,54 ;      3.518,07-              
 142;1612010 138       ;    362.973,82 ;    360.001,58 ;      2.972,24               
 142;1612010 141       ;      1.475,52 ;      1.475,52 ;          0,00               
 142;1612099 174       ;  1.658.647,63 ;  1.658.270,45 ;        377,18               
 142;  SUBTOTAIS       ; 29.127.167,76 ; 29.114.530,98 ;     12.636,78               
 142;1612010 987       ; 10.453.244,44 ; 10.453.000,29 ;        244,15               
 142;1612010 988       ;    386.618,49 ;    386.618,49 ;          0,00               
 142;1612010 989       ;     46.123,65 ;     46.123,65 ;          0,00               
 142;1612010 990       ;     28.236,90 ;     28.236,90 ;          0,00               
 142;1612010 991       ;     24.438,39 ;     24.438,39 ;          0,00               
 142;1612010 992       ;     13.989,55 ;     13.989,55 ;          0,00               
 142;1612010 995       ;    559.252,39 ;    559.252,39 ;          0,00               
 142;1612010 996       ;    101.608,34 ;    101.608,34 ;          0,00               
 142;1612010 997       ;         38,78 ;         38,78 ;          0,00               
 142;1612099 961       ;    661.558,72 ;    661.558,72 ;          0,00               
 142;  SUBTOTAIS       ; 12.275.109,65 ; 12.274.865,50 ;        244,15               
 142;     TOTAIS       ; 16.852.058,11 ; 16.839.665,48 ;     12.392,63               
                                                                                     
 143;1612010 131       ; 27.875.613,13 ; 27.874.868,05 ;        745,08               
 143;1612010 133       ;    186.138,92 ;    186.138,92 ;          0,00               
 143;1612010 134       ;  2.923.786,23 ;  2.931.286,97 ;      7.500,74-              
 143;1612010 135       ;    370.843,80 ;    370.395,27 ;        448,53               
 143;1612010 136       ;     59.073,06 ;     59.073,06 ;          0,00               
 143;1612010 137       ;    361.860,05 ;    376.073,80 ;     14.213,75-              
 143;1612010 138       ;    522.260,04 ;    519.331,66 ;      2.928,38               
 143;1612010 141       ;      7.516,33 ;      7.516,33 ;          0,00               
 143;1612099 174       ;  1.882.885,64 ;  1.882.885,03 ;          0,61               
 143;  SUBTOTAIS       ; 34.189.977,20 ; 34.207.569,09 ;     17.591,89-              
 143;1612010 987       ; 12.535.567,93 ; 12.552.625,20 ;     17.057,27-              
 143;1612010 988       ;    526.501,52 ;    526.501,52 ;          0,00               
 143;1612010 989       ;     32.502,51 ;     32.502,51 ;          0,00               
 143;1612010 990       ;      4.852,13 ;      4.852,13 ;          0,00               
 143;1612010 991       ;     27.441,99 ;     27.441,99 ;          0,00               
 143;1612010 992       ;     13.701,11 ;     13.701,11 ;          0,00               
 143;1612010 995       ;     92.321,67 ;     92.321,67 ;          0,00               
 143;1612010 996       ;     35.265,13 ;     35.265,13 ;          0,00               
 143;1612010 997       ;        456,32 ;        456,32 ;          0,00               
 143;1612099 961       ;    676.430,65 ;    676.430,65 ;          0,00               
 143;  SUBTOTAIS       ; 13.945.040,96 ; 13.962.098,23 ;     17.057,27-              
 143;     TOTAIS       ; 20.244.936,24 ; 20.245.470,86 ;        534,62-              
                                                                                     
 144;1612010 131       ; 23.369.118,87 ; 23.362.852,36 ;      6.266,51               
 144;1612010 133       ;    137.771,70 ;    137.771,70 ;          0,00               
 144;1612010 134       ;  2.774.025,88 ;  2.763.584,21 ;     10.441,67               
 144;1612010 135       ;    542.699,27 ;    543.003,63 ;        304,36-              
 144;1612010 136       ;    602.897,47 ;    601.742,17 ;      1.155,30               
 144;1612010 137       ;    452.800,87 ;    458.499,62 ;      5.698,75-              
 144;1612010 138       ;    386.690,11 ;    383.996,32 ;      2.693,79               
 144;1612010 141       ;      7.590,03 ;      7.590,03 ;          0,00               
 144;1612099 174       ;    744.819,05 ;    745.895,42 ;      1.076,37-              
 144;  SUBTOTAIS       ; 29.018.413,25 ; 29.004.935,46 ;     13.477,79               
 144;1612010 987       ; 10.110.158,51 ; 10.110.969,54 ;        811,03-              
 144;1612010 988       ;    450.921,19 ;    450.921,19 ;          0,00               
 144;1612010 989       ;     46.319,16 ;     46.319,16 ;          0,00               
 144;1612010 990       ;     58.558,20 ;     58.558,20 ;          0,00               
 144;1612010 991       ;     35.092,99 ;     34.798,41 ;        294,58               
 144;1612010 992       ;     12.196,03 ;     12.196,03 ;          0,00               
 144;1612010 995       ;     43.167,33 ;     43.167,33 ;          0,00               
 144;1612010 996       ;     61.400,38 ;     61.400,38 ;          0,00               
 144;1612010 997       ;        959,87 ;        959,87 ;          0,00               
 144;1612099 961       ;    279.683,77 ;    279.683,77 ;          0,00               
 144;  SUBTOTAIS       ; 11.098.457,43 ; 11.098.973,88 ;        516,45-              
 144;     TOTAIS       ; 17.919.955,82 ; 17.905.961,58 ;     13.994,24               
                                                                                     
 145;1612010 131       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;  SUBTOTAIS       ;     37.177,79 ;     37.199,43 ;         21,64-              
 145;1612010 987       ;     10.850,58 ;     10.850,58 ;          0,00               
